Customer_ID,Loan_Amount,Customer_Vintage,No_of_MFIs,Category,Region,Income,Credit_Score,CREATED_TS,Final_Status
10977,55177,5,3,Unique,South,78399,623,2026-04-03 08:00:00,Approved
10978,120623,1,4,CAGL+1,East,27391,709,2026-04-03 09:00:00,Approved
10979,10997,3,5,CAGL+1,South,24008,721,2026-04-03 10:00:00,Approved
10980,130179,2,2,CAGL+1,North,15318,673,2026-04-03 11:00:00,Approved
10981,257439,2,2,Unique,East,16815,740,2026-04-03 12:00:00,Approved
10982,130403,2,3,CAGL+2,North,14791,750,2026-04-03 13:00:00,Approved
10983,105287,3,2,CAGL+1,West,44876,796,2026-04-03 14:00:00,Approved
10984,129574,0,1,Unique,West,10469,563,2026-04-03 15:00:00,Rejected
10985,266463,0,1,Unique,North,46064,584,2026-04-03 16:00:00,Rejected
10986,131509,6,4,CAGL+2,South,26175,703,2026-04-03 17:00:00,Approved
10987,258505,4,3,CAGL+2,South,48898,681,2026-04-03 18:00:00,Approved
10988,202589,2,1,CAGL+2,North,70485,615,2026-04-03 19:00:00,Approved
10989,299531,8,3,CAGL+2,East,44398,678,2026-04-03 20:00:00,Approved
10990,14090,4,4,CAGL+1,North,75004,663,2026-04-03 21:00:00,Approved
10991,13743,9,2,Unique,South,56840,679,2026-04-03 22:00:00,Approved
10992,40924,2,2,Unique,West,48611,603,2026-04-03 23:00:00,Approved
10993,151268,8,2,CAGL+1,West,31732,681,2026-04-04 00:00:00,Approved
10994,115312,0,1,Unique,North,41158,643,2026-04-04 01:00:00,Approved
10995,226249,8,3,CAGL+2,South,79860,617,2026-04-04 02:00:00,Approved
10996,234090,4,1,CAGL+2,West,58219,569,2026-04-04 03:00:00,Rejected
10997,239602,5,5,Others,North,47893,650,2026-04-04 04:00:00,Rejected
10998,113976,1,3,CAGL+1,South,53819,750,2026-04-04 05:00:00,Rejected
10999,165183,7,4,CAGL+2,North,10036,740,2026-04-04 06:00:00,Rejected
11000,123566,2,1,CAGL+2,West,43749,636,2026-04-04 07:00:00,Rejected
11001,267443,0,2,CAGL+2,South,69793,705,2026-04-04 08:00:00,Approved
11002,129968,6,2,CAGL+1,East,71532,773,2026-04-04 09:00:00,Approved
11003,71600,2,2,Unique,West,42230,570,2026-04-04 10:00:00,Rejected
11004,60022,3,1,Unique,East,78993,774,2026-04-04 11:00:00,Approved
11005,144271,4,1,Unique,West,37328,716,2026-04-04 12:00:00,Rejected
11006,133323,0,2,CAGL+1,East,49749,723,2026-04-04 13:00:00,Approved
11007,196110,8,2,CAGL+2,East,51711,734,2026-04-04 14:00:00,Approved
11008,130278,6,2,CAGL+1,North,51626,640,2026-04-04 15:00:00,Approved
11009,280041,1,5,CAGL+1,North,21534,684,2026-04-04 16:00:00,Rejected
11010,74541,0,1,CAGL+2,South,14063,785,2026-04-04 17:00:00,Approved
11011,116968,1,2,CAGL+2,North,46868,568,2026-04-04 18:00:00,Rejected
11012,24892,2,4,CAGL+1,North,77922,682,2026-04-04 19:00:00,Approved
11013,34815,2,2,CAGL+1,South,48362,749,2026-04-04 20:00:00,Approved
11014,288411,7,1,Others,North,49288,732,2026-04-04 21:00:00,Approved
11015,290412,4,4,CAGL+2,West,50046,645,2026-04-04 22:00:00,Rejected
11016,124463,8,1,CAGL+2,East,43120,722,2026-04-04 23:00:00,Rejected
11017,200732,2,1,CAGL+2,East,79214,650,2026-04-05 00:00:00,Approved
11018,206599,5,1,Others,North,28332,660,2026-04-05 01:00:00,Approved
11019,204451,3,3,CAGL+1,North,24272,643,2026-04-05 02:00:00,Approved
11020,182343,7,4,CAGL+2,South,13836,799,2026-04-05 03:00:00,Rejected
11021,148307,0,5,CAGL+2,North,31544,718,2026-04-05 04:00:00,Approved
11022,98757,3,5,CAGL+1,West,58796,719,2026-04-05 05:00:00,Approved
11023,264200,6,3,Others,East,64122,709,2026-04-05 06:00:00,Approved
11024,33645,8,1,Unique,South,62581,723,2026-04-05 07:00:00,Approved
11025,205630,0,5,Unique,South,73596,681,2026-04-05 08:00:00,Rejected
11026,164473,7,4,CAGL+1,South,46785,780,2026-04-05 09:00:00,Rejected
11027,279915,1,2,Unique,North,11010,555,2026-04-05 10:00:00,Rejected
11028,161460,3,4,Unique,North,49142,744,2026-04-05 11:00:00,Rejected
11029,93251,3,1,Others,North,13533,679,2026-04-05 12:00:00,Approved
11030,67042,7,4,Unique,South,35135,698,2026-04-05 13:00:00,Approved
11031,206945,1,1,Unique,South,57315,643,2026-04-05 14:00:00,Approved
11032,57024,6,4,CAGL+1,East,39978,640,2026-04-05 15:00:00,Approved
11033,164522,2,3,CAGL+2,East,27678,796,2026-04-05 16:00:00,Rejected
11034,66965,8,4,Unique,North,40602,691,2026-04-05 17:00:00,Approved
11035,282201,4,5,CAGL+1,North,60573,786,2026-04-05 18:00:00,Rejected
11036,234321,7,2,Unique,East,12819,798,2026-04-05 19:00:00,Rejected
11037,281127,4,3,Unique,West,17007,578,2026-04-05 20:00:00,Rejected
11038,29995,0,4,Others,East,78639,693,2026-04-05 21:00:00,Rejected
11039,124587,8,1,CAGL+2,North,75146,786,2026-04-05 22:00:00,Rejected
11040,243076,9,3,CAGL+2,North,25969,662,2026-04-05 23:00:00,Approved
11041,232700,6,5,CAGL+2,North,16074,657,2026-04-06 00:00:00,Rejected
11042,48886,3,2,CAGL+1,North,17106,673,2026-04-06 01:00:00,Approved
11043,105149,6,2,Unique,East,45108,599,2026-04-06 02:00:00,Rejected
11044,104020,4,4,Unique,North,61120,790,2026-04-06 03:00:00,Approved
11045,12673,9,5,CAGL+1,North,14437,681,2026-04-06 04:00:00,Rejected
11046,33466,8,5,CAGL+1,East,65217,755,2026-04-06 05:00:00,Approved
11047,247626,1,2,Others,West,52739,734,2026-04-06 06:00:00,Rejected
11048,60406,3,2,CAGL+1,East,15103,565,2026-04-06 07:00:00,Rejected
11049,79284,5,5,Others,North,58640,688,2026-04-06 08:00:00,Approved
11050,245718,4,2,Others,North,65523,740,2026-04-06 09:00:00,Approved
11051,23665,0,1,CAGL+2,South,25665,644,2026-04-06 10:00:00,Approved
11052,30641,8,2,Unique,North,52553,733,2026-04-06 11:00:00,Approved
11053,45797,8,1,CAGL+2,West,15328,777,2026-04-06 12:00:00,Rejected
11054,225838,2,2,CAGL+1,North,71695,578,2026-04-06 13:00:00,Rejected
11055,112339,3,3,Unique,East,71678,751,2026-04-06 14:00:00,Approved
11056,123431,3,3,Unique,North,24936,724,2026-04-06 15:00:00,Approved
11057,242275,9,3,Unique,North,53335,587,2026-04-06 16:00:00,Rejected
11058,293317,7,1,Unique,South,26318,785,2026-04-06 17:00:00,Approved
11059,154294,5,1,CAGL+1,North,35865,587,2026-04-06 18:00:00,Rejected
11060,191136,1,4,Others,North,66441,641,2026-04-06 19:00:00,Rejected
11061,178082,3,4,Unique,East,48585,648,2026-04-06 20:00:00,Rejected
11062,263301,0,2,CAGL+1,West,18099,646,2026-04-06 21:00:00,Approved
11063,28095,2,1,CAGL+1,South,60663,772,2026-04-06 22:00:00,Approved
11064,133554,3,3,Unique,West,24242,621,2026-04-06 23:00:00,Approved
11065,244989,7,3,CAGL+2,West,28681,772,2026-04-07 00:00:00,Approved
11066,99023,2,3,CAGL+1,North,25439,661,2026-04-07 01:00:00,Approved
11067,117181,4,2,Others,South,74625,603,2026-04-07 02:00:00,Approved
11068,232310,0,1,CAGL+2,North,57680,746,2026-04-07 03:00:00,Approved
11069,292744,3,2,Unique,North,19403,780,2026-04-07 04:00:00,Rejected
11070,274610,1,5,Unique,East,75050,651,2026-04-07 05:00:00,Rejected
11071,266349,3,5,CAGL+1,North,11125,669,2026-04-07 06:00:00,Rejected
11072,186169,4,4,Unique,South,71514,762,2026-04-07 07:00:00,Rejected
11073,63276,2,1,Unique,South,10542,784,2026-04-07 08:00:00,Approved
11074,279072,5,3,CAGL+2,North,74963,702,2026-04-07 09:00:00,Rejected
11075,215719,1,1,Unique,South,74778,783,2026-04-07 10:00:00,Approved
11076,181960,4,4,CAGL+1,West,65691,558,2026-04-07 11:00:00,Rejected
11077,236097,3,3,Unique,West,44356,698,2026-04-07 12:00:00,Approved
11078,184904,4,2,Unique,West,31513,604,2026-04-07 13:00:00,Approved
11079,126196,8,3,Others,East,19653,615,2026-04-07 14:00:00,Approved
11080,19404,5,5,CAGL+2,West,64883,650,2026-04-07 15:00:00,Approved
11081,219190,6,2,Unique,West,51542,619,2026-04-07 16:00:00,Approved
11082,123187,7,3,CAGL+2,South,70455,569,2026-04-07 17:00:00,Rejected
11083,37684,8,2,Unique,South,59006,754,2026-04-07 18:00:00,Approved
11084,78591,4,5,Unique,West,18646,627,2026-04-07 19:00:00,Approved
11085,218794,7,5,Unique,North,26005,680,2026-04-07 20:00:00,Rejected
11086,274826,1,1,CAGL+1,South,55867,657,2026-04-07 21:00:00,Approved
11087,121186,9,5,CAGL+1,East,57709,654,2026-04-07 22:00:00,Rejected
11088,253181,8,5,Unique,South,64507,593,2026-04-07 23:00:00,Rejected
11089,31832,1,5,Unique,East,42445,795,2026-04-08 00:00:00,Approved
11090,26997,4,4,Unique,West,75121,718,2026-04-08 01:00:00,Rejected
11091,50491,5,5,CAGL+1,West,27892,702,2026-04-08 02:00:00,Approved
11092,73043,3,1,Unique,East,45752,600,2026-04-08 03:00:00,Approved
11093,138568,7,2,CAGL+1,East,57017,564,2026-04-08 04:00:00,Rejected
11094,82725,9,4,Unique,East,59871,655,2026-04-08 05:00:00,Approved
11095,138131,2,2,Unique,South,60894,754,2026-04-08 06:00:00,Rejected
11096,55520,4,2,CAGL+2,West,21188,705,2026-04-08 07:00:00,Approved
11097,119869,1,1,Unique,South,58726,736,2026-04-08 08:00:00,Approved
11098,74442,2,4,Others,North,54987,784,2026-04-08 09:00:00,Approved
11099,271025,7,3,Unique,East,74520,617,2026-04-08 10:00:00,Approved
11100,162842,4,5,CAGL+1,North,52527,779,2026-04-08 11:00:00,Rejected
11101,188570,2,2,Unique,East,52488,639,2026-04-08 12:00:00,Approved
11102,133447,4,2,CAGL+1,East,31107,594,2026-04-08 13:00:00,Rejected
11103,71477,8,1,CAGL+2,West,73852,760,2026-04-08 14:00:00,Approved
11104,10244,2,1,Others,East,35508,742,2026-04-08 15:00:00,Approved
11105,187561,9,1,CAGL+2,South,36972,655,2026-04-08 16:00:00,Approved
11106,20247,6,4,Unique,East,28196,578,2026-04-08 17:00:00,Rejected
11107,210123,7,5,CAGL+1,East,70479,705,2026-04-08 18:00:00,Rejected
11108,200791,4,4,CAGL+1,North,32597,584,2026-04-08 19:00:00,Rejected
11109,217358,2,1,Unique,West,43531,562,2026-04-08 20:00:00,Rejected
11110,149148,5,1,Unique,West,52279,728,2026-04-08 21:00:00,Rejected
11111,156123,2,2,Unique,East,33048,786,2026-04-08 22:00:00,Rejected
11112,38670,8,4,CAGL+2,North,66566,774,2026-04-08 23:00:00,Approved
11113,20236,1,4,Unique,South,69079,746,2026-04-09 00:00:00,Approved
11114,45568,2,5,CAGL+2,South,56587,563,2026-04-09 01:00:00,Rejected
11115,117327,6,4,CAGL+1,East,10199,622,2026-04-09 02:00:00,Approved
11116,265745,9,5,CAGL+1,East,18555,745,2026-04-09 03:00:00,Rejected
11117,288496,7,3,CAGL+1,North,73933,743,2026-04-09 04:00:00,Approved
11118,135721,4,5,Unique,West,43057,794,2026-04-09 05:00:00,Approved
11119,269291,4,1,Others,North,77529,627,2026-04-09 06:00:00,Approved
11120,166228,4,3,Unique,South,30245,552,2026-04-09 07:00:00,Rejected
11121,65904,3,2,CAGL+2,East,62862,553,2026-04-09 08:00:00,Rejected
11122,288252,8,2,CAGL+1,East,50524,722,2026-04-09 09:00:00,Approved
11123,274997,5,2,CAGL+2,North,49623,748,2026-04-09 10:00:00,Approved
11124,276320,7,1,CAGL+2,West,70130,564,2026-04-09 11:00:00,Rejected
11125,110459,7,2,Unique,North,33900,729,2026-04-09 12:00:00,Approved
11126,195922,4,5,CAGL+1,West,11789,769,2026-04-09 13:00:00,Rejected
11127,147901,8,1,CAGL+2,West,11308,745,2026-04-09 14:00:00,Approved
11128,133225,1,4,Others,South,55060,661,2026-04-09 15:00:00,Approved
11129,245847,7,1,CAGL+2,West,38371,625,2026-04-09 16:00:00,Approved
11130,231738,2,1,Others,South,35626,736,2026-04-09 17:00:00,Approved
11131,120893,6,4,CAGL+2,East,22555,566,2026-04-09 18:00:00,Rejected
11132,252726,8,5,CAGL+2,North,64073,566,2026-04-09 19:00:00,Rejected
11133,206914,4,3,Others,South,79925,555,2026-04-09 20:00:00,Rejected
11134,191880,7,4,CAGL+1,North,70192,728,2026-04-09 21:00:00,Rejected
11135,16611,3,1,CAGL+2,South,55986,721,2026-04-09 22:00:00,Approved
11136,257524,0,2,Unique,East,13130,597,2026-04-09 23:00:00,Rejected
11137,146343,0,4,Unique,South,28223,680,2026-04-10 00:00:00,Approved
11138,200191,5,4,CAGL+2,South,56944,561,2026-04-10 01:00:00,Rejected
11139,152645,7,3,Others,North,11206,603,2026-04-10 02:00:00,Approved
11140,162481,9,1,Unique,South,64110,601,2026-04-10 03:00:00,Rejected
11141,296608,1,2,CAGL+1,North,19451,711,2026-04-10 04:00:00,Rejected
11142,259220,3,2,CAGL+2,East,70791,614,2026-04-10 05:00:00,Approved
11143,128523,2,3,CAGL+1,East,61969,792,2026-04-10 06:00:00,Approved
11144,30662,8,2,Unique,South,54625,682,2026-04-10 07:00:00,Approved
11145,290372,2,5,Unique,West,38712,619,2026-04-10 08:00:00,Rejected
11146,70721,7,4,Others,East,47702,564,2026-04-10 09:00:00,Rejected
11147,148458,6,4,Unique,West,35131,611,2026-04-10 10:00:00,Rejected
11148,279006,0,2,Unique,West,40394,601,2026-04-10 11:00:00,Approved
11149,50108,7,2,CAGL+1,North,49995,698,2026-04-10 12:00:00,Approved
11150,101788,8,2,CAGL+1,West,36106,613,2026-04-10 13:00:00,Approved
11151,254437,7,4,CAGL+1,West,77643,661,2026-04-10 14:00:00,Rejected
11152,247011,9,2,Unique,West,43908,583,2026-04-10 15:00:00,Rejected
11153,168273,9,5,Others,North,13137,603,2026-04-10 16:00:00,Rejected
11154,59966,0,5,Unique,South,57014,750,2026-04-10 17:00:00,Approved
11155,195846,6,4,Unique,West,30014,557,2026-04-10 18:00:00,Rejected
11156,282530,8,1,CAGL+1,East,46959,777,2026-04-10 19:00:00,Approved
11157,87228,4,1,CAGL+2,North,15484,682,2026-04-10 20:00:00,Approved
11158,156297,1,1,Unique,West,24950,639,2026-04-10 21:00:00,Approved
11159,53021,7,5,Unique,West,17956,750,2026-04-10 22:00:00,Approved
11160,159333,8,3,Unique,North,76025,570,2026-04-10 23:00:00,Rejected
11161,262646,6,1,CAGL+2,North,39511,656,2026-04-11 00:00:00,Approved
11162,96755,4,3,Unique,North,44889,636,2026-04-11 01:00:00,Approved
11163,76330,7,4,Unique,West,27295,636,2026-04-11 02:00:00,Rejected
11164,188438,5,5,Others,North,37392,797,2026-04-11 03:00:00,Rejected
11165,55313,3,1,CAGL+2,West,19162,641,2026-04-11 04:00:00,Approved
11166,244729,0,5,Unique,East,49813,620,2026-04-11 05:00:00,Rejected
11167,242783,5,4,CAGL+2,West,62105,775,2026-04-11 06:00:00,Rejected
11168,299176,7,5,CAGL+1,South,28044,642,2026-04-11 07:00:00,Rejected
11169,158430,2,2,Unique,West,43232,765,2026-04-11 08:00:00,Approved
11170,38365,6,1,CAGL+1,West,38458,732,2026-04-11 09:00:00,Approved
11171,285333,6,5,CAGL+2,West,27616,704,2026-04-11 10:00:00,Rejected
11172,17248,8,5,Unique,South,56783,732,2026-04-11 11:00:00,Approved
11173,14369,0,5,CAGL+1,North,32965,570,2026-04-11 12:00:00,Rejected
11174,181955,4,4,Unique,West,60099,711,2026-04-11 13:00:00,Rejected
11175,43055,7,1,CAGL+2,East,48317,753,2026-04-11 14:00:00,Approved
11176,209803,2,1,CAGL+2,East,37619,694,2026-04-11 15:00:00,Rejected
11177,279594,4,2,CAGL+1,North,36515,555,2026-04-11 16:00:00,Rejected
11178,143997,0,2,Others,East,64389,678,2026-04-11 17:00:00,Approved
11179,60272,8,5,Unique,South,24850,668,2026-04-11 18:00:00,Approved
11180,15310,3,1,Unique,North,41901,686,2026-04-11 19:00:00,Approved
11181,41817,4,1,Others,North,44731,591,2026-04-11 20:00:00,Rejected
11182,225888,2,5,CAGL+1,South,33868,635,2026-04-11 21:00:00,Rejected
11183,92641,1,3,CAGL+1,South,65123,715,2026-04-11 22:00:00,Rejected
11184,225155,6,1,Unique,East,20955,550,2026-04-11 23:00:00,Rejected
11185,217382,4,5,CAGL+1,East,47058,577,2026-04-12 00:00:00,Rejected
11186,25457,9,5,CAGL+1,South,37290,757,2026-04-12 01:00:00,Approved
11187,52311,2,3,CAGL+1,East,15649,623,2026-04-12 02:00:00,Rejected
11188,161958,1,2,Others,West,36477,642,2026-04-12 03:00:00,Rejected
11189,133573,9,5,CAGL+2,South,30272,659,2026-04-12 04:00:00,Approved
11190,174334,5,1,Unique,East,78001,627,2026-04-12 05:00:00,Rejected
11191,273272,9,2,CAGL+1,East,44227,669,2026-04-12 06:00:00,Rejected
11192,89522,5,2,Others,North,37731,723,2026-04-12 07:00:00,Approved
11193,173394,2,2,Unique,North,50877,690,2026-04-12 08:00:00,Approved
11194,58929,8,5,CAGL+1,West,26893,615,2026-04-12 09:00:00,Approved
11195,91696,0,1,Unique,South,28386,697,2026-04-12 10:00:00,Approved
11196,281952,2,3,Unique,West,46813,796,2026-04-12 11:00:00,Approved
11197,105148,0,4,Unique,South,13126,615,2026-04-12 12:00:00,Approved
11198,293869,6,4,CAGL+1,South,33067,567,2026-04-12 13:00:00,Rejected
11199,230026,1,2,CAGL+2,East,39758,618,2026-04-12 14:00:00,Approved
11200,93576,3,4,CAGL+2,North,20556,703,2026-04-12 15:00:00,Rejected
11201,30557,3,4,Others,North,34520,617,2026-04-12 16:00:00,Approved
11202,31825,7,5,CAGL+2,South,54503,670,2026-04-12 17:00:00,Approved
11203,281142,3,3,Unique,East,36870,780,2026-04-12 18:00:00,Rejected
11204,46080,2,4,Unique,South,21728,772,2026-04-12 19:00:00,Approved
11205,268815,9,3,CAGL+2,North,31436,553,2026-04-12 20:00:00,Rejected
11206,198869,2,4,CAGL+2,West,46126,722,2026-04-12 21:00:00,Rejected
11207,156874,4,2,Unique,North,44174,606,2026-04-12 22:00:00,Rejected
11208,52407,5,2,Unique,West,23710,688,2026-04-12 23:00:00,Approved
11209,130283,6,3,CAGL+1,North,10654,615,2026-04-13 00:00:00,Approved
11210,23338,4,3,CAGL+1,North,76256,558,2026-04-13 01:00:00,Rejected
11211,86289,6,3,CAGL+2,South,29479,626,2026-04-13 02:00:00,Approved
11212,159967,3,3,Unique,West,75577,669,2026-04-13 03:00:00,Approved
11213,188982,4,1,CAGL+2,West,44964,611,2026-04-13 04:00:00,Approved
11214,119367,5,2,CAGL+1,South,71714,719,2026-04-13 05:00:00,Approved
11215,127486,8,4,Unique,South,42879,794,2026-04-13 06:00:00,Approved
11216,224209,5,1,CAGL+2,East,53266,693,2026-04-13 07:00:00,Approved
11217,266055,9,3,Others,West,31624,759,2026-04-13 08:00:00,Approved
11218,146421,0,4,Unique,North,42158,586,2026-04-13 09:00:00,Rejected
11219,163535,6,2,Unique,South,72563,578,2026-04-13 10:00:00,Rejected
11220,84935,2,3,Others,West,15826,709,2026-04-13 11:00:00,Approved
11221,199864,5,5,Unique,South,22101,631,2026-04-13 12:00:00,Rejected
11222,285830,1,3,Others,West,23651,640,2026-04-13 13:00:00,Approved
11223,73528,6,4,Unique,North,60683,627,2026-04-13 14:00:00,Approved
11224,109811,0,2,CAGL+1,South,75521,558,2026-04-13 15:00:00,Rejected
11225,294931,1,3,Unique,East,13865,647,2026-04-13 16:00:00,Approved
11226,198499,8,2,Unique,North,79612,560,2026-04-13 17:00:00,Rejected
11227,270141,8,1,Unique,South,19704,700,2026-04-13 18:00:00,Approved
11228,114887,6,5,CAGL+1,East,75600,702,2026-04-13 19:00:00,Approved
11229,71086,1,1,Unique,South,38052,759,2026-04-13 20:00:00,Approved
11230,265494,4,5,CAGL+2,North,54365,653,2026-04-13 21:00:00,Rejected
11231,73308,3,1,CAGL+2,North,16290,556,2026-04-13 22:00:00,Rejected
11232,287941,1,2,CAGL+2,North,72856,710,2026-04-13 23:00:00,Approved
11233,277446,1,2,CAGL+1,East,33068,732,2026-04-14 00:00:00,Approved
11234,48059,9,1,CAGL+1,West,65922,770,2026-04-14 01:00:00,Rejected
11235,141980,7,4,CAGL+2,North,61422,555,2026-04-14 02:00:00,Rejected
11236,201324,4,1,CAGL+2,North,23982,553,2026-04-14 03:00:00,Rejected
11237,153949,7,3,Unique,West,49949,630,2026-04-14 04:00:00,Approved
11238,286383,1,4,CAGL+1,East,74150,767,2026-04-14 05:00:00,Rejected
11239,37313,1,2,Unique,East,61422,785,2026-04-14 06:00:00,Approved
11240,52103,2,1,Unique,West,33759,566,2026-04-14 07:00:00,Rejected
11241,189480,9,4,Unique,North,76695,782,2026-04-14 08:00:00,Rejected
11242,98771,7,3,CAGL+2,East,68240,577,2026-04-14 09:00:00,Rejected
11243,136228,7,5,Unique,West,32541,650,2026-04-14 10:00:00,Approved
11244,101665,2,2,CAGL+1,East,71147,679,2026-04-14 11:00:00,Approved
11245,282678,0,4,CAGL+1,South,14565,751,2026-04-14 12:00:00,Rejected
11246,289333,6,4,CAGL+2,South,15196,644,2026-04-14 13:00:00,Rejected
11247,96067,3,4,Unique,West,54103,586,2026-04-14 14:00:00,Rejected
11248,283111,2,1,CAGL+1,North,65033,760,2026-04-14 15:00:00,Approved
11249,223063,4,2,Unique,South,42694,686,2026-04-14 16:00:00,Approved
11250,280804,5,2,CAGL+2,North,28610,784,2026-04-14 17:00:00,Rejected
11251,139909,0,1,Unique,East,33174,795,2026-04-14 18:00:00,Approved
11252,150688,8,1,Unique,West,56210,793,2026-04-14 19:00:00,Approved
11253,85976,5,1,Unique,South,24426,607,2026-04-14 20:00:00,Approved
11254,243208,2,3,Unique,West,76322,793,2026-04-14 21:00:00,Approved
11255,189810,0,4,Unique,West,67073,790,2026-04-14 22:00:00,Rejected
11256,285251,8,3,CAGL+2,West,36620,767,2026-04-14 23:00:00,Approved
11257,202476,1,2,Unique,West,63035,660,2026-04-15 00:00:00,Approved
11258,104182,9,1,CAGL+2,West,65487,777,2026-04-15 01:00:00,Approved
11259,253153,5,4,CAGL+1,East,55120,775,2026-04-15 02:00:00,Rejected
11260,288098,5,5,Unique,South,22236,631,2026-04-15 03:00:00,Rejected
11261,289087,2,4,Unique,West,60307,631,2026-04-15 04:00:00,Rejected
11262,50725,5,5,Unique,South,58115,688,2026-04-15 05:00:00,Rejected
11263,20110,1,4,Unique,South,58761,723,2026-04-15 06:00:00,Approved
11264,288606,7,1,CAGL+2,East,63566,609,2026-04-15 07:00:00,Rejected
11265,195153,0,5,CAGL+2,South,25976,562,2026-04-15 08:00:00,Rejected
11266,76567,5,5,Unique,South,63157,583,2026-04-15 09:00:00,Rejected
11267,192296,0,2,CAGL+1,South,41558,758,2026-04-15 10:00:00,Approved
11268,123394,8,4,Unique,East,42132,643,2026-04-15 11:00:00,Approved
11269,158940,8,3,Unique,North,68369,568,2026-04-15 12:00:00,Rejected
11270,32222,5,3,Others,South,44764,613,2026-04-15 13:00:00,Approved
11271,89794,5,2,CAGL+2,South,37950,704,2026-04-15 14:00:00,Approved
11272,73924,8,2,Unique,South,51760,677,2026-04-15 15:00:00,Approved
11273,109854,4,2,CAGL+2,North,46014,661,2026-04-15 16:00:00,Approved
11274,270038,8,1,Unique,North,55007,707,2026-04-15 17:00:00,Rejected
11275,253815,4,1,CAGL+2,East,22395,660,2026-04-15 18:00:00,Approved
11276,243127,3,1,Others,West,43583,696,2026-04-15 19:00:00,Approved
11277,151295,1,1,Unique,South,16795,608,2026-04-15 20:00:00,Approved
11278,189238,1,2,Unique,West,53179,673,2026-04-15 21:00:00,Approved
11279,49369,0,2,Others,North,10543,704,2026-04-15 22:00:00,Approved
11280,284805,9,1,Unique,West,47547,752,2026-04-15 23:00:00,Approved
11281,156663,2,1,CAGL+1,East,23434,711,2026-04-16 00:00:00,Approved
11282,196307,0,5,Unique,North,11470,586,2026-04-16 01:00:00,Rejected
11283,280114,5,4,CAGL+2,South,24840,565,2026-04-16 02:00:00,Rejected
11284,57922,6,5,Unique,West,74838,649,2026-04-16 03:00:00,Approved
11285,130926,8,4,CAGL+1,North,72689,760,2026-04-16 04:00:00,Rejected
11286,29416,6,1,CAGL+2,North,13618,737,2026-04-16 05:00:00,Approved
11287,23672,3,1,Others,West,64624,730,2026-04-16 06:00:00,Approved
